"fdc_id","fdc_id_of_sample_food"
"1753792","1750532"
"1753793","1750532"
"1753794","1750532"
"1753795","1750532"
"1753796","1750532"
"1753797","1750532"
"1753798","1750532"
"1753799","1750534"
"1753800","1750534"
"1753801","1750534"
"1753802","1750534"
"1753803","1750534"
"1753804","1750534"
"1753805","1750534"
"1753806","1750534"
"1753807","1750534"
"1753808","1750534"
"1753809","1750534"
"1753810","1750534"
"1753811","1750534"
"1753812","1750534"
"1753813","1750534"
"1753814","1750534"
"1753815","1750534"
"1753816","1750534"
"1753817","1750534"
"1753818","1750536"
"1753819","1750536"
"1753820","1750536"
"1753821","1750536"
"1753822","1750536"
"1753823","1750536"
"1753824","1750536"
"1753825","1750536"
"1753826","1750536"
"1753827","1750536"
"1753828","1750536"
"1753829","1750536"
"1753830","1750536"
"1753831","1750536"
"1753832","1750536"
"1753833","1750536"
"1753834","1750536"
"1753835","1750536"
"1753836","1750536"
"1753837","1750538"
"1753838","1750538"
"1753839","1750538"
"1753840","1750538"
"1753841","1750538"
"1753842","1750538"
"1753843","1750538"
"1753844","1750538"
"1753845","1750538"
"1753846","1750538"
"1753847","1750538"
"1753848","1750538"
"1753849","1750538"
"1753850","1750538"
"1753851","1750538"
"1753852","1750538"
"1753853","1750538"
"1753854","1750538"
"1753855","1750538"
"1753856","1750540"
"1753857","1750540"
"1753858","1750540"
"1753859","1750540"
"1753860","1750540"
"1753861","1750540"
"1753862","1750540"
"1753863","1750540"
"1753864","1750540"
"1753865","1750540"
"1753866","1750540"
"1753867","1750540"
"1753868","1750540"
"1753869","1750540"
"1753870","1750540"
"1753871","1750540"
"1753872","1750540"
"1753873","1750540"
"1753874","1750540"
"1753875","1750542"
"1753876","1750542"
"1753877","1750542"
"1753878","1750542"
"1753879","1750542"
"1753880","1750542"
"1753881","1750542"
"1753882","1750542"
"1753883","1750542"
"1753884","1750542"
"1753885","1750542"
"1753886","1750542"
"1753887","1750542"
"1753888","1750542"
"1753889","1750542"
"1753890","1750542"
"1753891","1750542"
"1753892","1750542"
"1753893","1750542"
"1753894","1750544"
"1753895","1750544"
"1753896","1750544"
"1753897","1750544"
"1753898","1750544"
"1753899","1750544"
"1753900","1750544"
"1753901","1750544"
"1753902","1750544"
"1753903","1750544"
"1753904","1750544"
"1753905","1750544"
"1753906","1750544"
"1753907","1750544"
"1753908","1750544"
"1753909","1750544"
"1753910","1750544"
"1753911","1750544"
"1753912","1750544"
"1753913","1750546"
"1753914","1750546"
"1753915","1750546"
"1753916","1750546"
"1753917","1750546"
"1753918","1750546"
"1753919","1750546"
"1753920","1750546"
"1753921","1750546"
"1753922","1750546"
"1753923","1750546"
"1753924","1750546"
"1753925","1750546"
"1753926","1750546"
"1753927","1750546"
"1753928","1750546"
"1753929","1750546"
"1753930","1750546"
"1753931","1750546"
"1753932","1750548"
"1753933","1750548"
"1753934","1750548"
"1753935","1750548"
"1753936","1750548"
"1753937","1750548"
"1753938","1750548"
"1753939","1750548"
"1753940","1750548"
"1753941","1750548"
"1753942","1750548"
"1753943","1750548"
"1753944","1750548"
"1753945","1750548"
"1753946","1750548"
"1753947","1750548"
"1753948","1750548"
"1753949","1750548"
"1753950","1750548"
"1753951","1750550"
"1753952","1750550"
"1753953","1750550"
"1753954","1750550"
"1753955","1750550"
"1753956","1750550"
"1753957","1750550"
"1753958","1750550"
"1753959","1750550"
"1753960","1750550"
"1753961","1750550"
"1753962","1750550"
"1753963","1750550"
"1753964","1750550"
"1753965","1750550"
"1753966","1750550"
"1753967","1750550"
"1753968","1750550"
"1753969","1750550"
"1753970","1750552"
"1753971","1750552"
"1753972","1750552"
"1753973","1750552"
"1753974","1750552"
"1753975","1750552"
"1753976","1750552"
"1753977","1750552"
"1753978","1750552"
"1753979","1750552"
"1753980","1750552"
"1753981","1750552"
"1753982","1750552"
"1753983","1750552"
"1753984","1750552"
"1753985","1750552"
"1753986","1750552"
"1753987","1750552"
"1753988","1750552"
"1753989","1750552"
"1753990","1750552"
"1753991","1750552"
"1753992","1750552"
"1753993","1750552"
"1753994","1750552"
"1753995","1750552"
"1753996","1750552"
"1753997","1750552"
"1753998","1750552"
"1753999","1750552"
"1754000","1750552"
"1754001","1750552"
"1754002","1750552"
"1754003","1750552"
"1754004","1750552"
"1754005","1750552"
"1754006","1750552"
"1754007","1750552"
"1754008","1750552"
"1754009","1750552"
"1754010","1750552"
"1754011","1750552"
"1754012","1750552"
"1754013","1750552"
"1754014","1750552"
"1754015","1750552"
"1754016","1750552"
"1754017","1750552"
"1754018","1750552"
"1754019","1750552"
"1754020","1750552"
"1754021","1750552"
"1754022","1750552"
"1754023","1750552"
"1754024","1750552"
"1754025","1750552"
"1754026","1750552"
"1754027","1750552"
"1754028","1750552"
"1754029","1750552"
"1754030","1750552"
"1754031","1750552"
"1754032","1750552"
"1754033","1750552"
"1754034","1750552"
"1754035","1750552"
"1754036","1750552"
"1754037","1750552"
"1754038","1750552"
"1754039","1750552"
"1754040","1750552"
"1754041","1750552"
"1754042","1750552"
"1754043","1750552"
"1754044","1750552"
"1754045","1750552"
"1754046","1750554"
"1754047","1750554"
"1754048","1750554"
"1754049","1750554"
"1754050","1750554"
"1754051","1750554"
"1754052","1750554"
"1754053","1750554"
"1754054","1750554"
"1754055","1750554"
"1754056","1750554"
"1754057","1750554"
"1754058","1750554"
"1754059","1750554"
"1754060","1750554"
"1754061","1750554"
"1754062","1750554"
"1754063","1750554"
"1754064","1750554"
"1754065","1750554"
"1754066","1750554"
"1754067","1750554"
"1754068","1750554"
"1754069","1750554"
"1754070","1750554"
"1754071","1750554"
"1754072","1750554"
"1754073","1750554"
"1754074","1750554"
"1754075","1750554"
"1754076","1750554"
"1754077","1750554"
"1754078","1750554"
"1754079","1750554"
"1754080","1750554"
"1754081","1750554"
"1754082","1750554"
"1754083","1750554"
"1754084","1750554"
"1754085","1750554"
"1754086","1750554"
"1754087","1750554"
"1754088","1750554"
"1754089","1750554"
"1754090","1750554"
"1754091","1750554"
"1754092","1750554"
"1754093","1750554"
"1754094","1750554"
"1754095","1750554"
"1754096","1750554"
"1754097","1750554"
"1754098","1750554"
"1754099","1750554"
"1754100","1750554"
"1754101","1750554"
"1754102","1750554"
"1754103","1750554"
"1754104","1750554"
"1754105","1750554"
"1754106","1750554"
"1754107","1750554"
"1754108","1750554"
"1754109","1750554"
"1754110","1750554"
"1754111","1750554"
"1754112","1750554"
"1754113","1750554"
"1754114","1750554"
"1754115","1750554"
"1754116","1750554"
"1754117","1750554"
"1754118","1750554"
"1754119","1750554"
"1754120","1750554"
"1754121","1750554"
"1754122","1750556"
"1754123","1750556"
"1754124","1750556"
"1754125","1750556"
"1754126","1750556"
"1754127","1750556"
"1754128","1750556"
"1754129","1750556"
"1754130","1750556"
"1754131","1750556"
"1754132","1750556"
"1754133","1750556"
"1754134","1750556"
"1754135","1750556"
"1754136","1750556"
"1754137","1750556"
"1754138","1750556"
"1754139","1750556"
"1754140","1750556"
"1754141","1750556"
"1754142","1750556"
"1754143","1750556"
"1754144","1750556"
"1754145","1750556"
"1754146","1750556"
"1754147","1750556"
"1754148","1750556"
"1754149","1750556"
"1754150","1750556"
"1754151","1750556"
"1754152","1750556"
"1754153","1750556"
"1754154","1750556"
"1754155","1750556"
"1754156","1750556"
"1754157","1750556"
"1754158","1750556"
"1754159","1750556"
"1754160","1750556"
"1754161","1750556"
"1754162","1750556"
"1754163","1750556"
"1754164","1750556"
"1754165","1750556"
"1754166","1750556"
"1754167","1750556"
"1754168","1750556"
"1754169","1750556"
"1754170","1750556"
"1754171","1750556"
"1754172","1750556"
"1754173","1750556"
"1754174","1750556"
"1754175","1750556"
"1754176","1750556"
"1754177","1750556"
"1754178","1750556"
"1754179","1750556"
"1754180","1750556"
"1754181","1750556"
"1754182","1750556"
"1754183","1750556"
"1754184","1750556"
"1754185","1750556"
"1754186","1750556"
"1754187","1750556"
"1754188","1750556"
"1754189","1750556"
"1754190","1750556"
"1754191","1750556"
"1754192","1750556"
"1754193","1750556"
"1754194","1750556"
"1754195","1750556"
"1754196","1750556"
"1754197","1750556"
"1754198","1750558"
"1754199","1750558"
"1754200","1750558"
"1754201","1750558"
"1754202","1750558"
"1754203","1750558"
"1754204","1750558"
"1754205","1750558"
"1754206","1750558"
"1754207","1750558"
"1754208","1750558"
"1754209","1750558"
"1754210","1750558"
"1754211","1750558"
"1754212","1750558"
"1754213","1750558"
"1754214","1750558"
"1754215","1750558"
"1754216","1750558"
"1754217","1750558"
"1754218","1750558"
"1754219","1750558"
"1754220","1750558"
"1754221","1750558"
"1754222","1750558"
"1754223","1750558"
"1754224","1750558"
"1754225","1750558"
"1754226","1750558"
"1754227","1750558"
"1754228","1750558"
"1754229","1750558"
"1754230","1750558"
"1754231","1750558"
"1754232","1750558"
"1754233","1750558"
"1754234","1750558"
"1754235","1750558"
"1754236","1750558"
"1754237","1750558"
"1754238","1750558"
"1754239","1750558"
"1754240","1750558"
"1754241","1750558"
"1754242","1750558"
"1754243","1750558"
"1754244","1750558"
"1754245","1750558"
"1754246","1750558"
"1754247","1750558"
"1754248","1750558"
"1754249","1750558"
"1754250","1750558"
"1754251","1750558"
"1754252","1750558"
"1754253","1750558"
"1754254","1750558"
"1754255","1750558"
"1754256","1750558"
"1754257","1750558"
"1754258","1750558"
"1754259","1750558"
"1754260","1750558"
"1754261","1750558"
"1754262","1750558"
"1754263","1750558"
"1754264","1750558"
"1754265","1750558"
"1754266","1750558"
"1754267","1750558"
"1754268","1750558"
"1754269","1750558"
"1754270","1750558"
"1754271","1750558"
"1754272","1750558"
"1754273","1750558"
"1754274","1750560"
"1754275","1750560"
"1754276","1750560"
"1754277","1750560"
"1754278","1750560"
"1754279","1750560"
"1754280","1750560"
"1754281","1750560"
"1754282","1750560"
"1754283","1750560"
"1754284","1750560"
"1754285","1750560"
"1754286","1750560"
"1754287","1750560"
"1754288","1750560"
"1754289","1750560"
"1754290","1750560"
"1754291","1750560"
"1754292","1750560"
"1754293","1750560"
"1754294","1750560"
"1754295","1750560"
"1754296","1750560"
"1754297","1750560"
"1754298","1750560"
"1754299","1750560"
"1754300","1750560"
"1754301","1750560"
"1754302","1750560"
"1754303","1750560"
"1754304","1750560"
"1754305","1750560"
"1754306","1750560"
"1754307","1750560"
"1754308","1750560"
"1754309","1750560"
"1754310","1750560"
"1754311","1750560"
"1754312","1750560"
"1754313","1750560"
"1754314","1750560"
"1754315","1750560"
"1754316","1750560"
"1754317","1750560"
"1754318","1750560"
"1754319","1750560"
"1754320","1750560"
"1754321","1750560"
"1754322","1750560"
"1754323","1750560"
"1754324","1750560"
"1754325","1750560"
"1754326","1750560"
"1754327","1750560"
"1754328","1750560"
"1754329","1750560"
"1754330","1750560"
"1754331","1750560"
"1754332","1750560"
"1754333","1750560"
"1754334","1750560"
"1754335","1750560"
"1754336","1750560"
"1754337","1750560"
"1754338","1750560"
"1754339","1750560"
"1754340","1750560"
"1754341","1750560"
"1754342","1750560"
"1754343","1750560"
"1754344","1750560"
"1754345","1750560"
"1754346","1750560"
"1754347","1750560"
"1754348","1750560"
"1754349","1750560"
"1754350","1750562"
"1754351","1750562"
"1754352","1750562"
"1754353","1750562"
"1754354","1750562"
"1754355","1750562"
"1754356","1750562"
"1754357","1750562"
"1754358","1750562"
"1754359","1750562"
"1754360","1750562"
"1754361","1750562"
"1754362","1750562"
"1754363","1750562"
"1754364","1750562"
"1754365","1750562"
"1754366","1750562"
"1754367","1750562"
"1754368","1750562"
"1754369","1750562"
"1754370","1750562"
"1754371","1750562"
"1754372","1750562"
"1754373","1750562"
"1754374","1750562"
"1754375","1750562"
"1754376","1750562"
"1754377","1750562"
"1754378","1750562"
"1754379","1750562"
"1754380","1750562"
"1754381","1750562"
"1754382","1750562"
"1754383","1750562"
"1754384","1750562"
"1754385","1750562"
"1754386","1750562"
"1754387","1750562"
"1754388","1750562"
"1754389","1750562"
"1754390","1750562"
"1754391","1750562"
"1754392","1750562"
"1754393","1750562"
"1754394","1750562"
"1754395","1750562"
"1754396","1750562"
"1754397","1750562"
"1754398","1750562"
"1754399","1750562"
"1754400","1750562"
"1754401","1750562"
"1754402","1750562"
"1754403","1750562"
"1754404","1750562"
"1754405","1750562"
"1754406","1750562"
"1754407","1750562"
"1754408","1750562"
"1754409","1750562"
"1754410","1750562"
"1754411","1750562"
"1754412","1750562"
"1754413","1750562"
"1754414","1750562"
"1754415","1750562"
"1754416","1750562"
"1754417","1750562"
"1754418","1750562"
"1754419","1750562"
"1754420","1750562"
"1754421","1750562"
"1754422","1750562"
"1754423","1750562"
"1754424","1750562"
"1754425","1750562"
"1754426","1750564"
"1754427","1750564"
"1754428","1750564"
"1754429","1750564"
"1754430","1750564"
"1754431","1750564"
"1754432","1750564"
"1754433","1750564"
"1754434","1750564"
"1754435","1750564"
"1754436","1750564"
"1754437","1750564"
"1754438","1750564"
"1754439","1750564"
"1754440","1750564"
"1754441","1750564"
"1754442","1750564"
"1754443","1750564"
"1754444","1750564"
"1754445","1750564"
"1754446","1750564"
"1754447","1750564"
"1754448","1750564"
"1754449","1750564"
"1754450","1750564"
"1754451","1750564"
"1754452","1750564"
"1754453","1750564"
"1754454","1750564"
"1754455","1750564"
"1754456","1750564"
"1754457","1750564"
"1754458","1750564"
"1754459","1750564"
"1754460","1750564"
"1754461","1750564"
"1754462","1750564"
"1754463","1750564"
"1754464","1750564"
"1754465","1750564"
"1754466","1750564"
"1754467","1750564"
"1754468","1750564"
"1754469","1750564"
"1754470","1750564"
"1754471","1750564"
"1754472","1750564"
"1754473","1750564"
"1754474","1750564"
"1754475","1750564"
"1754476","1750564"
"1754477","1750564"
"1754478","1750564"
"1754479","1750564"
"1754480","1750564"
"1754481","1750564"
"1754482","1750564"
"1754483","1750564"
"1754484","1750564"
"1754485","1750564"
"1754486","1750564"
"1754487","1750564"
"1754488","1750564"
"1754489","1750564"
"1754490","1750564"
"1754491","1750564"
"1754492","1750564"
"1754493","1750564"
"1754494","1750564"
"1754495","1750564"
"1754496","1750564"
"1754497","1750564"
"1754498","1750564"
"1754499","1750564"
"1754500","1750564"
"1754501","1750564"
"1754502","1750566"
"1754503","1750566"
"1754504","1750566"
"1754505","1750566"
"1754506","1750566"
"1754507","1750566"
"1754508","1750566"
"1754509","1750566"
"1754510","1750566"
"1754511","1750566"
"1754512","1750566"
"1754513","1750566"
"1754514","1750566"
"1754515","1750566"
"1754516","1750566"
"1754517","1750566"
"1754518","1750566"
"1754519","1750566"
"1754520","1750566"
"1754521","1750566"
"1754522","1750566"
"1754523","1750566"
"1754524","1750566"
"1754525","1750566"
"1754526","1750566"
"1754527","1750566"
"1754528","1750566"
"1754529","1750566"
"1754530","1750566"
"1754531","1750566"
"1754532","1750566"
"1754533","1750566"
"1754534","1750566"
"1754535","1750566"
"1754536","1750566"
"1754537","1750566"
"1754538","1750566"
"1754539","1750566"
"1754540","1750566"
"1754541","1750566"
"1754542","1750566"
"1754543","1750566"
"1754544","1750566"
"1754545","1750566"
"1754546","1750566"
"1754547","1750566"
"1754548","1750566"
"1754549","1750566"
"1754550","1750566"
"1754551","1750566"
"1754552","1750566"
"1754553","1750566"
"1754554","1750566"
"1754555","1750566"
"1754556","1750566"
"1754557","1750566"
"1754558","1750566"
"1754559","1750566"
"1754560","1750566"
"1754561","1750566"
"1754562","1750566"
"1754563","1750566"
"1754564","1750566"
"1754565","1750566"
"1754566","1750566"
"1754567","1750566"
"1754568","1750566"
"1754569","1750566"
"1754570","1750566"
"1754571","1750566"
"1754572","1750566"
"1754573","1750566"
"1754574","1750566"
"1754575","1750566"
"1754576","1750566"
"1754577","1750566"
"1754578","1750568"
"1754579","1750568"
"1754580","1750568"
"1754581","1750568"
"1754582","1750568"
"1754583","1750568"
"1754584","1750568"
"1754585","1750568"
"1754586","1750568"
"1754587","1750568"
"1754588","1750568"
"1754589","1750568"
"1754590","1750568"
"1754591","1750568"
"1754592","1750568"
"1754593","1750568"
"1754594","1750568"
"1754595","1750568"
"1754596","1750568"
"1754597","1750568"
"1754598","1750568"
"1754599","1750568"
"1754600","1750568"
"1754601","1750568"
"1754602","1750568"
"1754603","1750568"
"1754604","1750568"
"1754605","1750568"
"1754606","1750568"
"1754607","1750568"
"1754608","1750568"
"1754609","1750568"
"1754610","1750568"
"1754611","1750568"
"1754612","1750568"
"1754613","1750568"
"1754614","1750568"
"1754615","1750568"
"1754616","1750568"
"1754617","1750568"
"1754618","1750568"
"1754619","1750568"
"1754620","1750568"
"1754621","1750568"
"1754622","1750568"
"1754623","1750568"
"1754624","1750568"
"1754625","1750568"
"1754626","1750568"
"1754627","1750568"
"1754628","1750568"
"1754629","1750568"
"1754630","1750568"
"1754631","1750568"
"1754632","1750568"
"1754633","1750568"
"1754634","1750568"
"1754635","1750568"
"1754636","1750568"
"1754637","1750568"
"1754638","1750568"
"1754639","1750568"
"1754640","1750568"
"1754641","1750568"
"1754642","1750568"
"1754643","1750568"
"1754644","1750568"
"1754645","1750568"
"1754646","1750568"
"1754647","1750568"
"1754648","1750568"
"1754649","1750568"
"1754650","1750568"
"1754651","1750568"
"1754652","1750568"
"1754653","1750568"
"1754654","1750570"
"1754655","1750570"
"1754656","1750570"
"1754657","1750570"
"1754658","1750570"
"1754659","1750570"
"1754660","1750570"
"1754661","1750570"
"1754662","1750570"
"1754663","1750570"
"1754664","1750570"
"1754665","1750570"
"1754666","1750570"
"1754667","1750570"
"1754668","1750570"
"1754669","1750570"
"1754670","1750570"
"1754671","1750570"
"1754672","1750570"
"1754673","1750570"
"1754674","1750570"
"1754675","1750570"
"1754676","1750570"
"1754677","1750570"
"1754678","1750570"
"1754679","1750570"
"1754680","1750570"
"1754681","1750570"
"1754682","1750570"
"1754683","1750570"
"1754684","1750570"
"1754685","1750570"
"1754686","1750570"
"1754687","1750570"
"1754688","1750570"
"1754689","1750570"
"1754690","1750570"
"1754691","1750570"
"1754692","1750570"
"1754693","1750570"
"1754694","1750570"
"1754695","1750570"
"1754696","1750570"
"1754697","1750570"
"1754698","1750570"
"1754699","1750570"
"1754700","1750570"
"1754701","1750570"
"1754702","1750570"
"1754703","1750570"
"1754704","1750570"
"1754705","1750570"
"1754706","1750570"
"1754707","1750570"
"1754708","1750570"
"1754709","1750570"
"1754710","1750570"
"1754711","1750570"
"1754712","1750570"
"1754713","1750570"
"1754714","1750570"
"1754715","1750570"
"1754716","1750570"
"1754717","1750570"
"1754718","1750570"
"1754719","1750570"
"1754720","1750570"
"1754721","1750570"
"1754722","1750570"
"1754723","1750570"
"1754724","1750570"
"1754725","1750570"
"1754726","1750570"
"1754727","1750570"
"1754728","1750570"
"1754729","1750570"
"1754730","1750572"
"1754731","1750572"
"1754732","1750572"
"1754733","1750572"
"1754734","1750572"
"1754735","1750572"
"1754736","1750572"
"1754737","1750572"
"1754738","1750572"
"1754739","1750572"
"1754740","1750572"
"1754741","1750572"
"1754742","1750572"
"1754743","1750572"
"1754744","1750572"
"1754745","1750572"
"1754746","1750572"
"1754747","1750572"
"1754748","1750572"
"1754749","1750572"
"1754750","1750572"
"1754751","1750572"
"1754752","1750572"
"1754753","1750572"
"1754754","1750572"
"1754755","1750572"
"1754756","1750572"
"1754757","1750572"
"1754758","1750572"
"1754759","1750572"
"1754760","1750572"
"1754761","1750572"
"1754762","1750572"
"1754763","1750572"
"1754764","1750572"
"1754765","1750572"
"1754766","1750572"
"1754767","1750572"
"1754768","1750572"
"1754769","1750572"
"1754770","1750572"
"1754771","1750572"
"1754772","1750572"
"1754773","1750572"
"1754774","1750572"
"1754775","1750572"
"1754776","1750572"
"1754777","1750572"
"1754778","1750572"
"1754779","1750572"
"1754780","1750572"
"1754781","1750572"
"1754782","1750572"
"1754783","1750572"
"1754784","1750572"
"1754785","1750572"
"1754786","1750572"
"1754787","1750572"
"1754788","1750572"
"1754789","1750572"
"1754790","1750572"
"1754791","1750572"
"1754792","1750572"
"1754793","1750572"
"1754794","1750572"
"1754795","1750572"
"1754796","1750572"
"1754797","1750572"
"1754798","1750572"
"1754799","1750572"
"1754800","1750572"
"1754801","1750572"
"1754802","1750572"
"1754803","1750572"
"1754804","1750572"
"1754805","1750572"
"1754806","1750572"
"1754807","1750572"
"1754808","1750574"
"1754809","1750574"
"1754810","1750574"
"1754811","1750574"
"1754812","1750574"
"1754813","1750574"
"1754814","1750574"
"1754815","1750574"
"1754816","1750574"
"1754817","1750574"
"1754818","1750574"
"1754819","1750574"
"1754820","1750574"
"1754821","1750574"
"1754822","1750574"
"1754823","1750574"
"1754824","1750574"
"1754825","1750574"
"1754826","1750574"
"1754827","1750574"
"1754828","1750574"
"1754829","1750574"
"1754830","1750574"
"1754831","1750574"
"1754832","1750574"
"1754833","1750574"
"1754834","1750574"
"1754835","1750574"
"1754836","1750574"
"1754837","1750574"
"1754838","1750574"
"1754839","1750574"
"1754840","1750574"
"1754841","1750574"
"1754842","1750574"
"1754843","1750574"
"1754844","1750574"
"1754845","1750574"
"1754846","1750574"
"1754847","1750574"
"1754848","1750574"
"1754849","1750574"
"1754850","1750574"
"1754851","1750574"
"1754852","1750574"
"1754853","1750574"
"1754854","1750574"
"1754855","1750574"
"1754856","1750574"
"1754857","1750574"
"1754858","1750574"
"1754859","1750574"
"1754860","1750574"
"1754861","1750574"
"1754862","1750574"
"1754863","1750574"
"1754864","1750574"
"1754865","1750574"
"1754866","1750574"
"1754867","1750574"
"1754868","1750574"
"1754869","1750574"
"1754870","1750574"
"1754871","1750574"
"1754872","1750574"
"1754873","1750574"
"1754874","1750574"
"1754875","1750574"
"1754876","1750574"
"1754877","1750574"
"1754878","1750574"
"1754879","1750574"
"1754880","1750574"
"1754881","1750574"
"1754882","1750574"
"1754883","1750574"
"1754884","1750576"
"1754885","1750576"
"1754886","1750576"
"1754887","1750576"
"1754888","1750576"
"1754889","1750576"
"1754890","1750576"
"1754891","1750576"
"1754892","1750576"
"1754893","1750576"
"1754894","1750576"
"1754895","1750576"
"1754896","1750576"
"1754897","1750576"
"1754898","1750576"
"1754899","1750576"
"1754900","1750576"
"1754901","1750576"
"1754902","1750576"
"1754903","1750576"
"1754904","1750576"
"1754905","1750576"
"1754906","1750576"
"1754907","1750576"
"1754908","1750576"
"1754909","1750576"
"1754910","1750576"
"1754911","1750576"
"1754912","1750576"
"1754913","1750576"
"1754914","1750576"
"1754915","1750576"
"1754916","1750576"
"1754917","1750576"
"1754918","1750576"
"1754919","1750576"
"1754920","1750576"
"1754921","1750576"
"1754922","1750576"
"1754923","1750576"
"1754924","1750576"
"1754925","1750576"
"1754926","1750576"
"1754927","1750576"
"1754928","1750576"
"1754929","1750576"
"1754930","1750576"
"1754931","1750576"
"1754932","1750576"
"1754933","1750576"
"1754934","1750576"
"1754935","1750576"
"1754936","1750576"
"1754937","1750576"
"1754938","1750576"
"1754939","1750576"
"1754940","1750576"
"1754941","1750576"
"1754942","1750576"
"1754943","1750576"
"1754944","1750576"
"1754945","1750576"
"1754946","1750576"
"1754947","1750576"
"1754948","1750576"
"1754949","1750576"
"1754950","1750576"
"1754951","1750576"
"1754952","1750576"
"1754953","1750576"
"1754954","1750576"
"1754955","1750576"
"1754956","1750576"
"1754957","1750576"
"1754958","1750576"
"1754959","1750576"
"1754960","1750576"
"1754961","1750576"
"1754962","1750578"
"1754963","1750578"
"1754964","1750578"
"1754965","1750578"
"1754966","1750578"
"1754967","1750578"
"1754968","1750578"
"1754969","1750578"
"1754970","1750578"
"1754971","1750578"
"1754972","1750578"
"1754973","1750578"
"1754974","1750578"
"1754975","1750578"
"1754976","1750578"
"1754977","1750578"
"1754978","1750578"
"1754979","1750578"
"1754980","1750578"
"1754981","1750578"
"1754982","1750578"
"1754983","1750578"
"1754984","1750578"
"1754985","1750578"
"1754986","1750578"
"1754987","1750578"
"1754988","1750578"
"1754989","1750578"
"1754990","1750578"
"1754991","1750578"
"1754992","1750578"
"1754993","1750578"
"1754994","1750578"
"1754995","1750578"
"1754996","1750578"
"1754997","1750578"
"1754998","1750578"
"1754999","1750578"
"1755000","1750578"
"1755001","1750578"
"1755002","1750578"
"1755003","1750578"
"1755004","1750578"
"1755005","1750578"
"1755006","1750578"
"1755007","1750578"
"1755008","1750578"
"1755009","1750578"
"1755010","1750578"
"1755011","1750578"
"1755012","1750578"
"1755013","1750578"
"1755014","1750578"
"1755015","1750578"
"1755016","1750578"
"1755017","1750578"
"1755018","1750578"
"1755019","1750578"
"1755020","1750578"
"1755021","1750578"
"1755022","1750578"
"1755023","1750578"
"1755024","1750578"
"1755025","1750578"
"1755026","1750578"
"1755027","1750578"
"1755028","1750578"
"1755029","1750578"
"1755030","1750578"
"1755031","1750578"
"1755032","1750578"
"1755033","1750578"
"1755034","1750578"
"1755035","1750578"
"1755036","1750578"
"1755037","1750578"
"1755038","1750580"
"1755039","1750580"
"1755040","1750580"
"1755041","1750580"
"1755042","1750580"
"1755043","1750580"
"1755044","1750580"
"1755045","1750580"
"1755046","1750580"
"1755047","1750580"
"1755048","1750580"
"1755049","1750580"
"1755050","1750580"
"1755051","1750580"
"1755052","1750580"
"1755053","1750580"
"1755054","1750580"
"1755055","1750580"
"1755056","1750580"
"1755057","1750580"
"1755058","1750580"
"1755059","1750580"
"1755060","1750580"
"1755061","1750580"
"1755062","1750580"
"1755063","1750580"
"1755064","1750580"
"1755065","1750580"
"1755066","1750580"
"1755067","1750580"
"1755068","1750580"
"1755069","1750580"
"1755070","1750580"
"1755071","1750580"
"1755072","1750580"
"1755073","1750580"
"1755074","1750580"
"1755075","1750580"
"1755076","1750580"
"1755077","1750580"
"1755078","1750580"
"1755079","1750580"
"1755080","1750580"
"1755081","1750580"
"1755082","1750580"
"1755083","1750580"
"1755084","1750580"
"1755085","1750580"
"1755086","1750580"
"1755087","1750580"
"1755088","1750580"
"1755089","1750580"
"1755090","1750580"
"1755091","1750580"
"1755092","1750580"
"1755093","1750580"
"1755094","1750580"
"1755095","1750580"
"1755096","1750580"
"1755097","1750580"
"1755098","1750580"
"1755099","1750580"
"1755100","1750580"
"1755101","1750580"
"1755102","1750580"
"1755103","1750580"
"1755104","1750580"
"1755105","1750580"
"1755106","1750580"
"1755107","1750580"
"1755108","1750580"
"1755109","1750580"
"1755110","1750580"
"1755111","1750580"
"1755112","1750580"
"1755113","1750580"
"1755114","1750582"
"1755115","1750582"
"1755116","1750582"
"1755117","1750582"
"1755118","1750582"
"1755119","1750582"
"1755120","1750582"
"1755121","1750582"
"1755122","1750582"
"1755123","1750582"
"1755124","1750582"
"1755125","1750582"
"1755126","1750582"
"1755127","1750582"
"1755128","1750582"
"1755129","1750582"
"1755130","1750582"
"1755131","1750582"
"1755132","1750582"
"1755133","1750582"
"1755134","1750582"
"1755135","1750582"
"1755136","1750582"
"1755137","1750582"
"1755138","1750582"
"1755139","1750582"
"1755140","1750582"
"1755141","1750582"
"1755142","1750582"
"1755143","1750582"
"1755144","1750582"
"1755145","1750582"
"1755146","1750582"
"1755147","1750582"
"1755148","1750582"
"1755149","1750582"
"1755150","1750582"
"1755151","1750582"
"1755152","1750582"
"1755153","1750582"
"1755154","1750582"
"1755155","1750582"
"1755156","1750582"
"1755157","1750582"
"1755158","1750582"
"1755159","1750582"
"1755160","1750582"
"1755161","1750582"
"1755162","1750582"
"1755163","1750582"
"1755164","1750582"
"1755165","1750582"
"1755166","1750582"
"1755167","1750582"
"1755168","1750582"
"1755169","1750582"
"1755170","1750582"
"1755171","1750582"
"1755172","1750582"
"1755173","1750582"
"1755174","1750582"
"1755175","1750582"
"1755176","1750582"
"1755177","1750582"
"1755178","1750582"
"1755179","1750582"
"1755180","1750582"
"1755181","1750582"
"1755182","1750582"
"1755183","1750582"
"1755184","1750582"
"1755185","1750582"
"1755186","1750582"
"1755187","1750582"
"1755188","1750582"
